CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F20121,F20122,F20123,F20125,F20126,F20127,F20217,F20218,F20219,F20221,F20222,F20223,F20229,F20230,F20231,F20233,F20234,F20235,F20241,F20242,F20243,F20245,F20246,F20247,F20277,F20278,F20279,F20281,F20282,F20283,F20289,F20290,F20291,F20293,F20294,F20295,F20301,F20302,F20303,F20305,F20306,F20307,F20313,F20314,F20315,F20317,F20318,F20319,F20325,F20326,F20327,F20329,F20330,F20331,F20337,F20338,F20339,F20341,F20342,F20343,F20349,F20350,F20351,F20353,F20354,F20355,F20361,F20362,F20363,F20365,F20366,F20367,F20397,F20398,F20399,F20401,F20402,F20403,F20517,F20518,F20519,F20521,F20522,F20523,F20721,F20722,F20723,F20725,F20726,F20727,F20805,F20806,F20807,F20809,F20810,F20811,F20817,F20818,F20819,F20821,F20822,F20823,F20865,F20866,F20867,F20869,F20870,F20871,
19928,00ACGH,00ACGH : Golders Green,Standard Table (ST) wards,SWARD,2111,4707,913,1932,4895,1675,6,84,26,0,100,70,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,7,42,13,3,34,61,0,40,120,3,66,23,0,48,31,4,14,0,5,25,6,0,17,3,0,24,16,21,89,28,19,137,71,10,20,4,13,54,10,23,171,84,19,229,111,80,466,35,66,524,67,121,837,159,133,872,203,29,99,14,31,143,21,5,32,3,4,67,14,7,110,3,3,155,3,0,26,8,3,27,13,
19929,00ACGJ,00ACGJ : Hale,Standard Table (ST) wards,SWARD,1783,4729,974,1691,4835,1641,3,96,39,4,137,73,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,3,19,3,6,15,13,5,18,30,0,32,6,0,21,12,3,3,0,0,5,3,3,3,0,0,10,5,5,24,5,4,36,17,3,5,0,0,14,3,11,62,23,3,98,29,67,553,36,46,585,85,84,632,91,71,585,137,4,43,13,12,64,14,5,17,6,5,38,12,3,16,3,4,28,0,0,12,3,0,18,6,
19930,00ACGK,00ACGK : Hendon,Standard Table (ST) wards,SWARD,1503,4915,970,1415,4931,1643,3,99,36,4,100,57,0,0,0,0,0,0,0,3,0,0,0,0,5,28,3,5,30,12,0,20,37,0,38,72,0,45,11,0,29,19,0,8,0,0,9,5,3,18,0,0,28,10,6,97,16,4,131,42,3,24,3,3,35,5,8,125,54,11,178,79,50,485,43,44,510,58,81,860,145,84,881,195,17,68,10,14,108,12,0,17,5,0,40,7,6,50,0,6,75,3,0,12,11,3,18,13,
19931,00ACGL,00ACGL : High Barnet,Standard Table (ST) wards,SWARD,1321,4378,906,1253,4236,1743,0,65,19,0,79,71,0,0,0,0,0,0,0,6,0,0,3,0,3,7,6,5,20,3,0,16,7,0,34,32,3,33,3,0,19,7,0,3,0,0,5,3,0,4,0,0,17,8,3,21,3,3,32,23,0,12,0,0,18,5,6,46,11,8,91,14,9,193,22,15,188,35,7,229,43,22,266,61,11,46,3,7,59,11,3,19,0,0,22,3,3,25,0,0,39,8,0,5,5,0,5,3,
19932,00ACGM,00ACGM : Mill Hill,Standard Table (ST) wards,SWARD,1621,4781,934,1625,4729,1691,4,96,37,3,115,117,0,0,0,0,0,0,0,3,0,0,3,0,11,18,0,6,39,6,12,29,7,12,60,37,0,41,9,0,23,21,0,10,3,0,7,3,0,10,0,0,21,8,0,32,3,5,50,19,3,11,5,0,13,7,21,76,21,15,157,28,44,429,30,63,441,54,63,558,81,61,552,117,11,52,10,6,66,10,3,20,3,0,39,7,3,24,3,6,40,4,3,8,4,3,8,7,
19933,00ACGN,00ACGN : Oakleigh,Standard Table (ST) wards,SWARD,1425,4617,1027,1372,4429,1869,4,117,34,3,133,91,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,6,27,9,3,17,14,4,23,25,0,43,9,5,21,29,0,0,0,0,5,0,0,8,3,0,10,10,7,26,3,4,44,20,0,13,3,3,15,11,6,46,16,9,71,22,25,291,31,25,310,47,32,488,95,37,464,118,6,32,7,4,44,7,4,19,0,7,21,3,0,26,0,0,30,0,3,8,3,0,13,8,
19934,00ACGP,00ACGP : Totteridge,Standard Table (ST) wards,SWARD,1456,4505,974,1441,4379,1698,3,63,35,0,82,82,0,0,0,0,0,0,0,0,0,0,0,3,3,27,4,0,34,6,17,30,17,26,37,40,0,45,27,0,38,44,0,3,0,3,8,3,0,6,0,3,15,3,5,31,7,4,60,28,3,8,3,3,11,7,10,72,18,9,113,30,20,400,41,28,371,55,134,738,106,113,807,146,10,43,6,8,75,10,3,23,8,4,35,8,3,31,6,0,37,6,0,6,5,0,10,8,
19935,00ACGQ,00ACGQ : Underhill,Standard Table (ST) wards,SWARD,1799,4568,970,1779,4915,1704,6,129,41,8,138,72,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,3,14,4,3,17,6,7,28,19,3,29,7,0,14,15,0,0,0,0,5,5,3,9,3,0,12,7,6,17,0,8,34,17,3,7,0,0,12,5,17,58,7,8,104,13,37,250,19,42,333,26,42,361,53,40,409,89,6,26,6,8,58,6,0,14,3,3,23,4,3,11,0,3,17,3,3,15,0,0,13,3,
19936,00ACGR,00ACGR : West Finchley,Standard Table (ST) wards,SWARD,1112,4801,826,1176,4765,1574,0,110,35,3,102,91,0,0,0,0,0,0,0,0,0,0,3,0,4,13,0,0,45,7,0,19,16,5,41,34,0,62,27,0,34,51,0,4,0,0,15,0,0,18,4,0,21,13,6,49,5,3,57,16,5,12,0,3,16,6,14,98,23,16,154,41,30,501,40,46,496,73,113,803,182,90,902,282,11,45,10,8,87,24,4,29,3,5,40,0,9,80,3,12,109,4,0,12,5,0,10,7,
19937,00ACGS,00ACGS : West Hendon,Standard Table (ST) wards,SWARD,1428,4641,913,1415,4680,1519,10,135,46,11,128,94,0,0,0,0,0,0,0,7,0,0,0,3,0,11,3,0,30,15,0,15,32,3,35,52,3,45,15,4,25,25,0,3,5,0,3,3,0,9,0,3,21,3,3,51,11,6,69,21,0,5,3,0,14,6,6,82,35,7,145,39,44,626,56,63,691,79,107,1062,238,91,1066,332,10,64,22,16,83,43,3,27,4,3,40,12,9,39,0,3,59,3,0,47,3,0,26,7,
19938,00ACGT,00ACGT : Woodhouse,Standard Table (ST) wards,SWARD,1495,5057,962,1401,4912,1713,3,137,46,3,154,111,0,0,0,0,0,3,0,3,0,0,0,0,3,16,0,3,31,5,3,27,13,0,34,29,4,81,23,5,40,36,3,3,3,0,13,4,3,13,0,0,24,10,5,44,7,0,64,30,0,9,0,0,14,4,25,94,29,18,151,39,41,508,31,39,483,70,57,698,183,56,748,270,12,68,19,7,90,26,0,23,5,3,32,10,3,48,0,6,59,0,3,14,3,3,18,11,
19939,00ADGA,00ADGA : Barnehurst,Standard Table (ST) wards,SWARD,1034,3218,723,951,3047,1293,0,30,9,0,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,6,0,3,5,10,0,7,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,6,0,7,0,3,6,3,0,3,6,0,7,6,15,55,0,0,66,8,0,58,12,0,66,25,0,9,0,0,11,6,0,3,0,0,4,0,3,3,3,0,12,0,0,4,3,0,5,0,
19940,00ADGB,00ADGB : Belvedere,Standard Table (ST) wards,SWARD,1210,3370,574,1233,3357,1071,0,29,16,3,29,34,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,8,0,0,7,9,0,12,0,0,6,3,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,14,0,0,7,0,0,4,6,6,19,4,0,24,0,15,118,0,28,124,3,14,180,27,0,172,50,3,22,6,0,32,4,0,4,0,3,5,3,0,3,0,0,3,3,0,3,3,0,8,0,
19941,00ADGC,00ADGC : Blackfen and Lamorbey,Standard Table (ST) wards,SWARD,1074,3262,745,1057,3071,1221,0,27,23,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,4,0,0,11,5,0,5,3,0,0,3,0,0,0,0,0,3,0,5,0,0,3,3,0,3,3,3,10,5,0,3,0,0,6,3,0,4,0,0,6,3,0,48,6,0,41,6,0,57,16,3,61,27,0,15,3,0,21,3,0,3,3,0,7,0,3,6,3,3,9,0,0,0,0,0,3,0,
19942,00ADGD,00ADGD : Blendon and Penhill,Standard Table (ST) wards,SWARD,1043,3244,774,1093,3055,1222,0,38,13,0,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,8,3,0,8,6,0,7,0,0,3,3,0,3,0,0,0,3,0,3,0,0,6,3,0,6,0,3,8,6,0,4,0,3,7,0,0,6,3,3,6,3,0,50,3,3,46,11,3,82,20,0,71,32,0,10,3,0,16,6,0,0,0,0,4,0,4,3,0,0,6,0,0,0,0,0,0,0,
19943,00ADGE,00ADGE : Brampton,Standard Table (ST) wards,SWARD,1029,3137,864,981,2951,1426,0,30,17,0,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,7,9,0,7,3,0,3,3,0,3,0,0,4,0,0,4,0,0,0,0,0,5,0,0,3,3,0,3,0,0,0,3,3,7,6,3,3,4,3,79,10,6,70,16,0,83,28,0,83,42,0,14,3,0,17,7,0,4,3,0,4,4,0,3,0,0,4,0,0,3,3,0,7,0,
19944,00ADGF,00ADGF : Christchurch,Standard Table (ST) wards,SWARD,1011,3260,741,911,3089,1365,0,34,16,0,45,40,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,5,0,9,0,0,15,6,0,6,0,0,3,4,0,0,0,0,0,0,3,0,0,0,4,0,0,8,3,0,9,5,0,3,0,0,4,6,0,13,7,0,10,7,3,61,0,3,59,13,6,90,22,0,83,37,3,15,3,0,26,3,0,7,0,0,6,3,3,8,0,0,15,3,0,0,3,0,0,0,
19945,00ADGG,00ADGG : Colyers,Standard Table (ST) wards,SWARD,1203,3271,581,1160,3231,1141,0,23,10,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,8,4,0,4,0,0,8,3,0,0,0,0,0,0,0,5,0,0,3,0,0,6,0,0,13,4,0,3,0,0,6,0,3,18,0,5,19,6,10,66,0,6,72,7,6,85,7,3,94,24,0,14,3,3,17,6,0,5,0,3,5,3,3,8,0,0,3,0,0,3,0,0,3,0,
19946,00ADGH,00ADGH : Crayford,Standard Table (ST) wards,SWARD,1180,3120,659,1112,3059,1168,3,31,19,0,38,36,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,3,0,7,0,0,15,4,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,0,3,0,7,0,3,4,5,0,5,0,0,5,0,4,11,3,3,10,0,6,41,0,6,49,3,0,61,6,0,49,14,0,12,3,3,15,7,0,0,0,0,3,0,0,6,0,0,10,0,0,3,0,0,0,0,
19947,00ADGJ,00ADGJ : Cray Meadows,Standard Table (ST) wards,SWARD,1015,2989,830,1017,3020,1449,3,19,12,0,36,32,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,4,0,0,9,14,3,10,0,3,7,4,0,0,0,0,0,0,0,3,0,3,0,3,0,6,4,3,7,5,0,5,3,0,3,3,0,5,3,5,19,0,9,54,0,9,66,8,0,84,15,6,74,27,3,16,0,6,20,3,0,3,3,3,8,3,3,7,0,0,10,0,0,6,0,0,0,3,
19948,00ADGK,00ADGK : Danson Park,Standard Table (ST) wards,SWARD,1067,3160,766,952,3042,1301,0,39,17,3,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,8,0,3,0,0,3,4,0,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,8,3,0,5,3,0,3,3,8,11,4,0,14,0,5,70,6,6,73,16,0,99,32,3,101,37,0,6,4,0,25,12,0,4,0,0,6,0,4,9,0,0,3,0,0,3,0,0,3,0,
19949,00ADGL,00ADGL : East Wickham,Standard Table (ST) wards,SWARD,1019,3192,751,1001,3027,1375,0,27,9,0,22,37,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,0,6,0,0,9,4,0,5,0,0,3,4,0,3,0,0,3,0,0,0,0,0,0,3,3,4,0,0,6,0,0,0,3,0,3,0,5,11,0,8,9,3,3,73,4,3,80,10,3,118,22,9,119,53,0,8,0,0,17,3,0,4,3,3,3,3,0,0,3,0,4,0,0,3,0,0,0,0,
19950,00ADGM,00ADGM : Erith,Standard Table (ST) wards,SWARD,1098,3163,497,1107,3066,881,0,23,5,0,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,8,0,3,8,5,0,5,0,0,3,0,0,0,3,0,3,0,0,4,0,0,0,0,3,0,3,3,5,4,0,3,0,3,8,3,6,27,3,3,25,0,9,131,6,15,109,3,12,184,36,13,197,52,3,28,0,4,36,7,0,5,3,0,6,3,0,8,0,3,8,0,0,4,0,3,6,0,
19951,00ADGN,00ADGN : Falconwood and Welling,Standard Table (ST) wards,SWARD,1158,3255,723,1119,3053,1236,0,30,10,0,42,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,6,4,3,12,0,0,4,7,0,0,0,0,3,3,0,3,0,0,4,3,3,3,0,0,5,4,3,4,3,0,0,3,0,6,6,3,9,3,0,56,6,0,52,13,6,111,28,3,114,42,0,14,10,0,17,3,0,0,3,0,6,3,0,3,0,0,13,0,0,0,0,0,5,0,
19952,00ADGP,00ADGP : Lesnes Abbey,Standard Table (ST) wards,SWARD,1218,3279,707,1247,3292,1199,0,32,20,3,35,36,0,0,0,0,0,0,0,4,3,0,0,0,3,5,0,0,10,0,0,8,0,0,11,7,0,3,3,0,3,5,4,3,0,5,0,0,0,0,0,0,4,3,3,9,0,0,10,0,4,10,0,0,5,0,5,24,3,5,27,7,28,202,15,26,215,20,9,230,34,6,223,74,3,29,9,3,42,11,3,8,0,0,16,3,0,3,0,0,9,0,4,7,3,3,12,3,
19953,00ADGQ,00ADGQ : Longlands,Standard Table (ST) wards,SWARD,845,2825,807,815,2822,1486,0,33,11,0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,10,0,3,7,10,3,8,0,0,7,0,0,0,0,0,3,0,0,5,0,0,3,0,0,9,3,3,10,6,0,0,3,0,4,0,0,11,3,0,8,4,3,61,3,9,62,13,3,79,22,3,80,21,3,11,7,3,28,7,0,3,0,0,8,3,0,9,3,0,25,0,0,0,0,0,3,0,
19954,00ADGR,00ADGR : North End,Standard Table (ST) wards,SWARD,1422,3110,545,1312,3175,907,0,26,11,3,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,11,0,0,19,3,0,6,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,13,3,0,4,0,0,0,3,8,22,3,11,26,0,6,91,6,10,85,3,9,85,24,6,104,29,6,27,6,0,23,5,0,4,0,0,7,0,3,10,0,0,4,0,0,0,3,0,6,3,
19955,00ADGS,00ADGS : Northumberland Heath,Standard Table (ST) wards,SWARD,1185,3271,633,1206,3094,1099,3,19,8,0,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,0,0,10,11,0,7,0,0,7,8,0,3,0,0,3,0,0,3,0,0,3,0,0,6,3,0,4,0,0,3,0,0,3,0,0,6,0,0,10,0,6,48,0,9,55,6,8,136,13,10,137,20,0,17,0,0,23,3,0,3,0,3,5,0,6,3,3,0,7,0,0,3,0,3,3,3,
19956,00ADGT,00ADGT : St Mary's,Standard Table (ST) wards,SWARD,912,3155,824,899,2839,1413,0,24,5,0,33,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,3,0,4,9,0,8,0,0,0,0,0,0,3,0,3,0,0,3,0,0,4,3,0,5,0,0,5,4,0,4,0,0,0,4,0,8,3,3,6,8,0,51,6,3,51,3,3,83,17,9,88,39,0,11,6,0,16,9,0,0,0,0,4,3,0,9,0,0,3,3,0,0,0,0,0,3,
19957,00ADGU,00ADGU : St Michael's,Standard Table (ST) wards,SWARD,1247,3396,624,1234,3109,1056,3,34,18,3,30,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,5,3,0,6,9,0,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,4,0,3,7,0,0,0,4,0,3,0,0,3,0,0,13,3,0,11,0,3,74,3,3,69,9,6,109,15,0,94,30,0,18,6,0,32,3,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,
19958,00ADGW,00ADGW : Sidcup,Standard Table (ST) wards,SWARD,960,3283,694,904,3102,1481,0,23,12,0,32,25,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,11,3,3,10,0,3,6,10,0,4,0,0,4,3,0,3,0,0,4,0,0,4,0,0,6,0,3,8,0,3,16,6,0,5,0,3,5,3,3,16,5,4,12,4,4,77,6,7,66,9,6,106,23,0,113,37,3,22,3,3,24,6,0,3,0,3,7,3,3,10,0,6,16,3,0,0,3,0,3,5,
19959,00ADGX,00ADGX : Thamesmead East,Standard Table (ST) wards,SWARD,1350,3498,364,1316,3506,699,3,53,14,3,45,25,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,3,3,12,3,3,18,3,3,11,3,0,8,3,3,3,0,0,3,0,0,10,0,3,12,0,3,20,0,3,20,6,0,8,3,0,10,0,7,39,0,4,40,0,53,390,9,48,412,20,13,171,30,9,165,34,13,48,10,9,68,18,3,14,0,0,20,4,3,9,0,0,8,0,7,17,3,3,17,3,
19960,00AEGJ,00AEGJ : Alperton,Standard Table (ST) wards,SWARD,1282,4361,538,1316,3937,882,3,129,45,5,140,72,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,9,8,0,4,4,3,4,12,4,3,18,0,0,9,3,0,0,0,0,3,0,0,19,0,0,16,5,11,45,3,12,44,10,0,5,3,0,6,3,18,67,7,22,75,15,63,649,34,62,638,72,114,1572,175,144,1322,244,15,178,62,9,211,115,4,32,3,5,27,10,0,31,0,0,22,0,3,30,0,0,35,6,
19961,00AEGK,00AEGK : Barnhill,Standard Table (ST) wards,SWARD,1292,4109,834,1413,4048,1482,3,143,42,4,149,94,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,3,22,8,0,12,21,3,10,50,0,27,4,3,14,10,0,5,0,0,11,3,0,13,3,0,18,3,5,20,10,7,34,16,0,7,0,0,9,4,8,95,25,15,92,47,83,681,59,92,667,100,113,942,149,105,969,217,21,131,53,16,166,86,3,16,4,3,23,7,0,25,3,0,40,0,4,28,5,3,13,0,
19962,00AEGL,00AEGL : Brondesbury Park,Standard Table (ST) wards,SWARD,887,4045,689,934,3978,1118,3,170,68,8,159,142,0,0,0,0,0,0,0,5,0,0,0,0,0,37,5,0,36,6,3,37,14,0,38,37,3,71,22,4,50,43,0,4,0,0,3,3,4,34,8,0,59,18,3,87,10,4,78,37,3,13,0,0,21,3,6,89,35,11,105,54,37,461,21,33,456,42,22,497,100,32,493,130,13,133,51,11,155,73,0,41,6,0,53,10,0,157,0,0,191,3,0,15,9,0,12,9,
19963,00AEGM,00AEGM : Dollis Hill,Standard Table (ST) wards,SWARD,1353,3928,618,1365,3830,1028,19,380,97,9,348,207,0,3,0,0,0,0,0,0,3,0,0,0,0,15,3,0,18,5,0,14,6,0,14,13,0,44,10,0,15,13,3,3,0,5,0,0,0,17,7,0,23,14,5,45,8,8,60,21,4,5,0,3,5,3,30,110,22,9,107,31,91,497,34,79,536,55,68,796,139,74,732,196,8,135,67,12,129,123,0,34,6,0,39,12,0,58,3,0,82,6,4,12,3,3,22,9,
19964,00AEGN,00AEGN : Dudden Hill,Standard Table (ST) wards,SWARD,1268,4590,639,1261,4608,988,8,318,84,13,275,181,0,0,0,0,0,0,0,0,0,0,0,0,9,41,3,3,46,4,3,20,3,3,44,19,3,74,22,3,37,29,3,4,0,0,5,0,0,29,4,0,55,11,5,69,5,8,102,32,0,9,0,0,6,3,15,153,38,20,165,40,58,565,37,75,556,49,52,774,128,62,681,159,16,179,92,23,204,139,3,33,6,4,58,9,0,235,0,0,305,3,3,25,7,0,17,10,
19965,00AEGP,00AEGP : Fryent,Standard Table (ST) wards,SWARD,1302,3884,661,1207,3721,1113,12,219,71,4,223,151,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,18,5,0,8,7,3,17,15,0,33,5,3,21,9,3,3,0,0,0,0,0,4,0,0,13,5,7,18,8,8,27,19,4,4,0,3,12,4,8,51,13,11,55,18,69,577,29,59,571,55,86,851,127,67,823,177,9,88,26,11,130,45,0,16,5,4,19,3,3,19,3,3,28,0,0,24,4,3,33,6,
19966,00AEGQ,00AEGQ : Harlesden,Standard Table (ST) wards,SWARD,1377,3793,530,1512,4146,846,6,241,71,5,224,114,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,3,31,0,3,3,0,4,13,0,0,17,0,0,14,4,0,3,0,7,3,0,3,12,0,5,17,3,13,72,0,8,97,3,0,3,0,0,3,0,22,96,6,20,84,6,76,571,40,92,685,51,40,426,44,68,383,69,17,346,208,26,420,316,6,45,9,0,53,14,0,49,0,0,66,3,3,37,9,3,47,19,
19967,00AEGR,00AEGR : Kensal Green,Standard Table (ST) wards,SWARD,929,3679,516,909,3731,915,7,218,79,4,158,134,0,0,0,0,0,3,0,3,0,3,0,0,0,23,3,0,42,3,3,19,3,3,27,0,0,41,10,3,37,19,0,4,0,0,3,0,3,40,5,0,41,12,8,84,5,10,104,14,0,6,0,0,7,0,5,61,18,3,64,15,46,393,19,34,376,56,22,362,56,26,384,92,21,264,145,18,297,253,3,45,0,3,48,5,0,66,0,0,96,0,0,18,15,3,20,18,
19968,00AEGS,00AEGS : Kenton,Standard Table (ST) wards,SWARD,1153,3909,746,1119,3693,1254,0,101,43,0,111,81,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,12,0,4,7,11,0,12,25,0,23,3,0,13,11,0,3,0,0,6,3,0,3,0,0,8,3,0,13,8,0,19,19,0,3,0,0,4,0,8,42,17,12,45,25,36,935,49,40,850,100,69,745,160,95,810,264,21,53,7,3,68,26,3,15,6,0,26,3,0,15,0,3,19,3,0,20,3,0,24,8,
19969,00AEGT,00AEGT : Kilburn,Standard Table (ST) wards,SWARD,1292,4799,592,1314,5082,1099,4,304,134,4,265,211,0,0,0,0,0,0,0,3,0,0,5,0,4,38,3,0,55,3,0,27,4,0,41,7,0,49,4,4,51,9,0,4,0,0,14,0,3,28,7,3,51,21,10,80,5,15,111,28,0,13,0,0,15,3,15,99,10,8,132,19,66,583,34,89,648,80,66,452,54,55,463,95,21,256,117,7,326,187,4,60,4,4,83,8,3,116,0,0,154,4,0,25,0,5,24,7,
19970,00AEGU,00AEGU : Mapesbury,Standard Table (ST) wards,SWARD,984,4960,585,945,4775,967,7,430,129,5,299,196,0,0,0,0,0,0,0,4,3,0,4,0,5,41,0,3,70,0,0,32,9,0,71,35,0,79,5,0,56,8,0,9,0,0,8,0,0,28,0,0,51,5,7,72,12,11,112,35,0,14,0,0,14,3,5,173,33,8,156,69,33,433,22,44,450,64,44,577,92,35,521,116,12,160,52,17,177,67,3,56,3,4,75,4,0,262,0,3,320,7,7,20,4,3,22,5,
19971,00AEGW,00AEGW : Northwick Park,Standard Table (ST) wards,SWARD,1169,4051,699,1138,4061,1054,6,159,47,3,203,83,0,0,0,0,0,0,0,4,0,0,3,0,4,14,0,0,8,0,5,8,6,3,17,21,0,17,0,0,10,5,3,0,0,0,3,0,3,14,0,3,20,4,3,38,0,4,26,12,0,11,3,0,15,3,12,50,20,12,50,23,44,724,55,32,769,86,61,921,177,54,917,241,15,111,30,11,154,51,0,24,4,0,20,3,0,32,3,0,37,3,0,27,3,0,27,13,
19972,00AEGX,00AEGX : Preston,Standard Table (ST) wards,SWARD,1358,4195,751,1205,4027,1298,3,134,35,0,124,78,0,0,0,0,0,0,0,0,0,0,3,3,8,6,5,5,21,5,0,11,12,3,17,29,0,40,11,0,21,21,3,3,0,3,3,0,0,14,0,3,26,7,8,50,8,4,42,22,0,5,0,0,6,4,6,60,23,13,75,39,51,697,51,50,672,95,76,993,194,53,949,260,18,122,28,13,134,55,0,17,7,3,23,7,10,61,0,3,62,6,0,25,7,4,32,11,
19973,00AEGY,00AEGY : Queens Park,Standard Table (ST) wards,SWARD,1058,4406,555,1053,4413,915,3,210,67,3,151,129,0,3,0,0,0,0,0,4,0,3,9,0,0,34,0,3,55,4,0,27,0,3,50,3,0,56,14,3,51,32,0,8,0,0,9,0,3,33,9,0,53,19,5,77,6,3,85,20,0,19,0,0,11,4,0,53,22,3,85,28,30,363,26,23,347,44,25,405,71,30,428,97,9,229,136,14,236,192,0,48,6,3,61,7,3,95,0,0,172,3,0,16,6,0,16,10,
19974,00AEGZ,00AEGZ : Queensbury,Standard Table (ST) wards,SWARD,1440,4250,726,1417,4137,1204,10,171,47,5,174,113,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,12,0,5,6,0,4,14,13,0,27,5,3,14,7,0,0,0,0,3,3,0,10,3,0,13,3,9,17,4,4,29,20,3,4,5,0,3,6,11,35,15,8,46,17,56,919,61,57,861,85,82,1092,197,85,1123,319,12,66,27,0,84,36,3,16,0,3,20,8,0,20,0,0,20,6,0,21,3,0,30,7,
19975,00AEHA,00AEHA : Stonebridge,Standard Table (ST) wards,SWARD,2244,4639,667,2169,5123,1079,16,241,71,16,246,143,0,0,0,3,0,0,0,3,0,0,3,0,4,9,0,0,16,0,0,10,0,0,10,3,3,23,0,0,14,6,0,0,0,0,4,0,0,10,3,0,26,0,15,64,4,18,85,13,0,5,3,0,7,0,28,109,6,24,90,3,155,902,59,175,1093,81,104,620,61,81,589,87,55,445,219,41,532,326,6,55,10,12,67,18,0,28,3,0,39,0,5,34,10,12,58,12,
19976,00AEHB,00AEHB : Sudbury,Standard Table (ST) wards,SWARD,1213,4077,678,1189,4013,1145,3,153,53,10,153,78,0,0,0,0,0,0,0,3,0,0,3,0,9,14,0,9,19,3,4,16,4,4,13,15,0,17,3,0,15,7,3,4,0,3,3,0,0,10,3,3,11,4,7,24,3,13,21,8,3,5,3,0,7,3,19,81,11,14,78,22,63,716,53,55,728,109,92,1154,161,90,992,243,12,143,56,11,171,119,0,27,10,3,25,12,0,38,7,3,40,6,0,24,6,0,29,5,
19977,00AEHC,00AEHC : Tokyngton,Standard Table (ST) wards,SWARD,1169,4023,687,1042,3759,1155,6,157,65,5,138,121,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,7,18,3,3,3,3,0,11,11,0,16,5,0,10,11,3,0,0,0,3,0,0,13,0,0,8,4,6,27,0,3,42,19,0,4,0,0,3,3,26,89,20,18,84,20,62,656,59,46,624,80,79,998,147,74,846,248,14,294,152,6,303,239,3,29,7,3,48,15,0,41,3,0,40,6,6,27,8,3,34,11,
19978,00AEHD,00AEHD : Welsh Harp,Standard Table (ST) wards,SWARD,1307,4030,665,1279,3948,1180,3,242,77,5,260,146,0,0,0,0,0,0,0,3,0,0,0,0,4,19,0,5,21,0,0,5,9,0,14,11,0,45,11,3,27,24,3,0,0,4,3,0,3,16,3,3,20,9,8,37,6,8,43,17,0,5,0,0,4,0,14,80,16,12,97,16,82,611,30,61,659,69,55,721,115,54,671,174,19,159,68,4,206,124,4,28,4,4,29,6,3,36,3,0,44,0,4,24,8,3,32,9,
